runId,time,bossX,bossZ,playerX,playerZ,distance,bossHP,playerHP
1775584035,12.5329,-0.0524,-1.3071,0.8208,-1.3625,0.8749,92,79
1775584035,12.637,-0.0524,-1.3071,0.8209,-1.3626,0.875,92,77
1775584035,12.7386,-0.0524,-1.3071,0.8208,-1.3635,0.875,92,77
1775584035,12.8458,-0.0524,-1.3071,0.849,-1.3822,0.9045,92,77
1775584035,12.951,-0.1838,-1.242,0.8338,-1.5789,1.0719,90,77
1775584035,13.0526,-0.7713,-1.1645,0.8457,-1.6581,1.6906,90,77
1775584035,13.1588,-1.3698,-1.0591,0.8605,-1.6337,2.3031,90,77
1775584035,13.2627,-1.9542,-0.9436,0.8701,-1.5295,2.8844,90,77
1775584035,13.3666,-2.5563,-0.8239,0.911,-1.356,3.5078,90,77
1775584035,13.4717,-3.1525,-0.7115,0.8776,-1.3951,4.0877,90,77
1775584035,13.5772,-3.7532,-0.601,0.8763,-1.5496,4.7256,90,77
1775584035,13.6813,-4.0127,-0.5533,0.984,-1.7797,5.145,90,77
1775584035,13.7869,-3.789,-0.5228,1.2156,-2.0753,5.2399,90,77
1775584035,13.8886,-3.761,-0.6138,1.4634,-2.3363,5.501,90,77
1775584035,13.9929,-3.6087,-0.5589,1.7253,-2.6163,5.717,90,77
1775584035,14.0938,-3.4559,-0.5087,1.9344,-2.9512,5.9179,90,77
1775584035,14.1981,-3.4361,-0.6045,2.0844,-3.3191,6.1518,90,77
1775584035,14.3041,-3.3341,-0.5634,2.2046,-3.7683,6.3991,90,77
1775584035,14.4061,-3.1837,-0.6352,2.2744,-4.1615,6.4981,90,77
1775584035,14.5128,-3.122,-0.8463,2.2949,-4.5432,6.5582,90,77
1775584035,14.6179,-3.0018,-1.0418,2.2677,-4.7804,6.461,90,77
1775584035,14.7224,-2.6687,-1.2632,2.0964,-4.878,5.981,90,77
1775584035,14.8266,-2.4641,-1.4068,1.8148,-4.8458,5.4896,90,77
1775584035,14.9327,-2.411,-1.6084,1.508,-4.7058,4.9952,90,77
1775584035,15.0358,-2.196,-1.6757,1.1589,-4.4415,4.3479,90,77
1775584035,15.1425,-2.1232,-1.6671,0.9356,-4.1112,3.9153,90,77
1775584035,15.2431,-1.7962,-1.9254,0.7932,-3.738,3.1608,90,77
1775584035,15.3464,-1.5951,-1.8729,0.7457,-3.3422,2.7637,90,77
1775584035,15.4469,-1.5187,-1.7637,0.8059,-2.9548,2.612,90,77
1775584035,15.5535,-1.5717,-1.886,0.9729,-2.5302,2.6249,90,77
1775584035,15.6537,-1.5841,-1.9169,1.1635,-2.1847,2.7606,90,77
1775584035,15.7598,-1.2702,-1.9754,1.3743,-1.8486,2.6476,90,77
1775584035,15.864,-1.0995,-2.071,1.5903,-1.514,2.7469,90,77
1775584035,15.9697,-0.7748,-2.0026,1.8247,-1.1118,2.7478,90,77
1775584035,16.0768,-0.463,-1.9064,1.9216,-0.7262,2.6607,90,77
1775584035,16.1777,-0.178,-1.7784,1.8711,-0.3313,2.5085,90,77
1775584035,16.2805,0.0927,-1.6046,1.7079,0.0328,2.3,90,77
1775584035,16.3838,0.3309,-1.3845,1.4201,0.3987,2.0896,90,77
1775584035,16.4889,0.5215,-1.1189,1.1193,0.6621,1.8786,90,77
1775584035,16.5923,0.6447,-0.8305,0.797,0.8989,1.7361,90,77
1775584035,16.7019,0.6995,-0.5108,0.4111,1.1612,1.6967,90,72
1775584035,16.8092,0.6995,-0.5108,0.0755,1.3789,1.99,90,72
1775584035,16.9106,0.6995,-0.5108,-0.2647,1.4964,2.2267,90,72
1775584035,17.0156,0.6995,-0.5108,-0.5024,1.4175,2.2723,90,72
1775584035,17.1202,0.6995,-0.5108,-0.6416,1.116,2.1083,90,72
1775584035,17.2249,0.6995,-0.5108,-0.6126,0.7795,1.8402,90,72
1775584035,17.3335,0.6995,-0.5108,-0.471,0.3747,1.4677,90,72
1775584035,17.4388,0.5475,-0.3972,-0.3046,0.029,0.9527,90,72
1775584035,17.5435,0.3952,-0.3107,-0.4276,-0.068,0.8578,90,72
1775584035,17.6448,0.2348,-0.25,-0.5985,-0.0834,0.8498,88,69
1775584035,17.7469,0.0668,-0.2058,-0.7763,-0.0512,0.8571,88,69
1775584035,17.8519,0.0536,-0.2028,-0.8072,-0.0456,0.875,88,69
1775584035,17.9576,0.0536,-0.2028,-0.8059,-0.0418,0.8744,88,69
1775584035,18.0593,0.0536,-0.2028,-0.7837,0.0456,0.8733,88,69
1775584035,18.1634,0.0536,-0.2028,-0.7287,0.2019,0.8808,86,69
1775584035,18.2653,-0.092,-0.1929,-0.8096,0.2988,0.8699,86,69
1775584035,18.3674,-0.1453,-0.2933,-0.9046,0.2889,0.9568,84,69
1775584035,18.4712,0.1485,-0.4612,-0.9598,0.1497,1.2655,84,69
1775584035,18.5747,0.6727,-0.7581,-1.0109,0.0776,1.8796,84,69
1775584035,18.6749,1.1809,-1.0372,-0.8976,0.1505,2.3939,84,69
1775584035,18.7788,1.7114,-1.333,-0.7193,0.3786,2.9728,84,69
1775584035,18.8845,2.2427,-1.6506,-0.53,0.7426,3.6627,84,69
1775584035,18.9897,2.7446,-1.9828,-0.3737,1.0844,4.3739,84,69
1775584035,19.0937,3.2211,-2.3347,-0.1653,1.4101,5.0489,84,69
1775584035,19.1961,3.4147,-2.5222,0.092,1.7073,5.3786,84,69
1775584035,19.3012,3.2459,-2.3612,0.3803,2.0673,5.2748,84,69
1775584035,19.4025,3.0984,-2.1914,0.627,2.3798,5.1965,84,69
1775584035,19.5029,2.8223,-1.8432,0.9021,2.6687,4.9035,84,69
1775584035,19.6084,2.6213,-1.8358,1.2024,2.9321,4.9745,84,69
1775584035,19.7135,2.4385,-1.645,1.513,3.1837,4.9166,84,69
1775584035,19.8188,2.3382,-1.3272,1.8585,3.497,4.8481,84,69
1775584035,19.9241,2.274,-1.0087,2.1386,3.7824,4.7931,84,69
1775584035,20.0276,2.2005,-0.8296,2.4366,4.0485,4.8838,84,69
1775584035,20.1336,2.2211,-0.6517,2.8418,4.2778,4.9684,84,69
1775584035,20.2384,2.2475,-0.6263,3.2274,4.3756,5.097,84,69
1775584035,20.3444,2.3091,-0.3072,3.6111,4.3048,4.7923,84,69
1775584035,20.4508,2.4355,-0.2022,3.9064,4.0287,4.4793,84,69
1775584035,20.5542,2.5668,0.0034,4.0124,3.6886,3.9587,84,69
1775584035,20.6551,2.5845,0.0589,4.0,3.3157,3.551,84,69
1775584035,20.7595,2.6149,0.0452,3.9123,2.9408,3.173,84,69
1775584035,20.8663,2.7975,-0.0364,3.7802,2.5719,2.7872,84,69
1775584035,20.9708,2.9065,-0.0236,3.5923,2.1501,2.2793,84,69
1775584035,21.0731,2.9591,0.1424,3.4181,1.7924,1.7126,84,69
1775584035,21.1735,3.0042,0.2992,3.2324,1.4394,1.1627,84,69
1775584035,21.2816,3.0446,0.4833,3.1423,1.3337,0.856,82,69
1775584035,21.3853,3.0665,0.6255,3.1597,1.4943,0.8738,82,66
1775584035,21.486,3.0665,0.6255,3.1598,1.4955,0.875,82,66
1775584035,21.5932,3.0665,0.6255,3.1598,1.4955,0.875,80,66
1775584035,21.6937,3.0665,0.6255,3.1598,1.4955,0.875,80,66
1775584035,21.7984,3.0665,0.6255,3.1598,1.4955,0.875,80,66
1775584035,21.8985,3.092,0.8575,3.243,1.6944,0.8504,80,66
1775584035,21.9994,3.0365,0.4731,3.4368,1.64,1.2336,80,66
1775584035,22.1039,2.9179,-0.1467,3.5667,1.5124,1.7815,80,66
1775584035,22.2094,2.7765,-0.7296,3.5982,1.5132,2.3885,80,66
1775584035,22.3152,2.6119,-1.3283,3.5603,1.5638,3.0436,80,66
1775584035,22.4175,2.4477,-1.8985,3.4264,1.6858,3.7155,80,66
1775584035,22.5217,2.2818,-2.4804,3.3914,1.7217,4.3461,80,66
1775584035,22.6279,2.1187,-3.0641,3.3344,1.636,4.8548,80,66
1775584035,22.7327,2.1913,-3.0623,3.1434,1.546,4.7056,80,66
1775584035,22.8362,2.0282,-2.9978,2.8009,1.4981,4.5618,80,66
1775584035,22.945,1.8567,-2.9097,2.4529,1.4901,4.4399,80,66
1775584035,23.0469,1.8829,-2.7547,2.0719,1.4248,4.1838,80,66
1775584035,23.1519,1.9558,-2.5442,1.6535,1.2365,3.7927,80,66
1775584035,23.2529,1.9587,-2.3776,1.326,1.0125,3.4486,80,66
1775584035,23.3564,2.0253,-2.3743,1.0237,0.7531,3.2839,80,66
1775584035,23.4612,2.0779,-2.1177,0.7396,0.4728,2.9158,80,66
1775584035,23.5656,1.9367,-1.7952,0.4685,0.1792,2.4605,80,66
1775584035,23.6697,1.7438,-1.5345,0.1639,-0.1739,2.0851,80,66
1775584035,23.7762,1.5096,-1.3103,-0.0886,-0.484,1.7991,80,66
1775584035,23.8804,1.2363,-1.1455,-0.3256,-0.806,1.5984,80,66
1775584035,23.9857,0.9178,-1.0522,-0.5685,-1.2042,1.4941,80,66
1775584035,24.0926,0.5957,-1.0516,-0.7338,-1.5681,1.4263,80,66
1775584035,24.194,0.2889,-1.1375,-0.8456,-1.9518,1.3965,80,66
1775584035,24.2967,0.0144,-1.299,-0.9133,-2.346,1.3988,80,66
1775584035,24.406,-0.143,-1.4396,-0.9629,-2.8099,1.5969,80,66
1775584035,24.5119,-0.143,-1.4396,-0.9935,-3.2088,1.963,80,61
1775584035,24.6187,-0.143,-1.4396,-1.0138,-3.6747,2.3988,80,61
1775584035,24.7257,-0.143,-1.4396,-0.8954,-4.0516,2.7182,80,61
1775584035,24.8298,-0.156,-1.5056,-0.5896,-4.2862,2.8142,80,61
1775584035,24.9307,-0.2032,-1.8096,-0.2515,-4.2585,2.4494,80,61
1775584035,25.0381,-0.2188,-2.1363,0.0042,-3.9463,1.8237,80,61
1775584035,25.143,-0.1937,-2.4745,0.0208,-3.5845,1.1306,80,61
1775584035,25.2441,-0.1482,-2.784,-0.0204,-3.6147,0.8405,80,61
1775584035,25.3482,-0.1078,-3.0943,-0.1467,-3.9238,0.8305,80,61
1775584035,25.4503,-0.1131,-3.4187,-0.3578,-4.2464,0.8632,80,61
1775584035,25.552,-0.1792,-3.7304,-0.584,-4.4942,0.8644,80,56
1775584035,25.6565,-0.3043,-4.0153,-0.9156,-4.625,0.8633,80,56
1775584035,25.7646,-0.3212,-4.0425,-1.1715,-4.4004,0.9226,80,56
1775584035,25.8661,-0.3212,-4.0425,-1.4716,-4.1366,1.1542,80,56
1775584035,25.9705,-0.3212,-4.0425,-1.8646,-3.8853,1.5513,80,56
1775584035,26.0722,-0.3212,-4.0425,-2.1891,-3.652,1.9082,80,56
1775584035,26.1786,-0.5365,-3.9909,-2.4737,-3.3715,2.0338,80,56
1775584035,26.2847,-0.8541,-3.8933,-2.758,-3.0019,2.1022,80,56
1775584035,26.3881,-1.1472,-3.7694,-2.9491,-2.6524,2.1201,80,56
1775584035,26.4906,-1.4233,-3.6121,-2.9799,-2.2703,2.0551,80,56
1775584035,26.5978,-1.6798,-3.4103,-2.8083,-1.9709,1.829,80,56
1775584035,26.7012,-1.8914,-3.1644,-2.4334,-1.7946,1.4732,80,56
1775584035,26.8053,-2.0364,-2.8713,-2.0633,-1.8486,1.0231,80,56
1775584035,26.909,-2.078,-2.5617,-1.8281,-1.7628,0.8371,78,51
1775584035,27.016,-2.0578,-2.3886,-1.6784,-1.6002,0.8749,78,51
1775584035,27.1163,-2.0578,-2.3886,-1.6297,-1.6254,0.875,78,51
1775584035,27.2244,-2.0578,-2.3886,-1.6296,-1.6255,0.875,78,51
1775584035,27.3286,-2.0578,-2.3886,-1.6265,-1.6341,0.869,76,51
1775584035,27.4339,-2.0362,-2.3495,-1.5847,-1.4977,0.9641,76,51
1775584035,27.5398,-1.9506,-2.1882,-1.6054,-1.3914,0.8683,76,51
1775584035,27.6419,-1.8786,-2.0307,-1.6155,-1.217,0.8552,76,51
1775584035,27.7466,-1.8178,-1.8638,-1.6055,-1.0373,0.8533,76,48
1775584035,27.8522,-1.7771,-1.719,-1.6324,-0.8573,0.8738,76,48
1775584035,27.9626,-1.7771,-1.719,-1.5546,-0.8219,0.9243,72,48
1775584035,28.0631,-1.7771,-1.719,-1.4683,-0.7186,1.047,72,48
1775584035,28.1689,-1.7771,-1.719,-1.534,-0.8644,0.8886,72,48
1775584035,28.2805,-1.7771,-1.719,-1.5327,-0.8841,0.87,68,48
1775584035,28.3871,-1.8693,-2.0559,-1.5278,-0.8389,1.264,68,48
1775584035,28.4938,-2.0334,-2.6506,-1.4781,-0.7248,2.0043,68,48
1775584035,28.5962,-2.1914,-3.2201,-1.5888,-0.89,2.4068,68,48
1775584035,28.6977,-2.3489,-3.7953,-1.6336,-0.9394,2.9442,68,48
1775584035,28.8014,-2.5043,-4.3786,-1.7833,-1.1425,3.3155,68,48
1775584035,28.9026,-2.6473,-4.9386,-1.9266,-1.4083,3.6031,68,48
1775584035,29.0101,-2.7941,-5.5458,-2.0563,-1.7228,3.8936,68,48
1775584035,29.1104,-2.9353,-5.6913,-2.139,-1.9397,3.8351,68,48
1775584035,29.2108,-2.957,-5.4278,-2.2395,-2.0902,3.4138,68,48
1775584035,29.3119,-3.0624,-5.2859,-2.4706,-2.2041,3.1381,68,48
1775584035,29.412,-3.054,-5.0439,-2.7892,-2.2449,2.8115,68,48
1775584035,29.5187,-3.0195,-4.7115,-3.2083,-2.2317,2.487,68,48
1775584035,29.6263,-3.0297,-4.3846,-3.5863,-2.1968,2.2575,68,48
1775584035,29.7276,-3.0887,-4.0771,-3.8908,-2.1693,2.0695,68,48
1775584035,29.8298,-3.2012,-3.7807,-4.5256,-2.1687,2.0863,68,48
1775584035,29.9319,-3.3832,-3.5236,-5.4029,-2.1094,2.4656,68,48
1775584035,30.0347,-3.63,-3.3154,-6.1341,-2.1425,2.7652,68,48
1775584035,30.1418,-3.9174,-3.1547,-6.829,-2.3315,3.0257,68,48
1775584035,30.2423,-4.0702,-3.0943,-7.1879,-2.5159,3.1709,68,48
1775584035,30.3436,-4.0702,-3.0943,-7.3095,-2.2167,3.3561,68,48
1775584035,30.4449,-4.0702,-3.0943,-7.111,-1.8874,3.2716,68,48
1775584035,30.5469,-4.0702,-3.0943,-6.9342,-1.6593,3.2034,68,48
1775584035,30.6489,-4.0702,-3.0943,-6.6015,-1.711,2.8846,68,48
1775584035,30.7555,-4.0702,-3.0943,-6.1283,-1.9532,2.3532,68,48
1775584035,30.8628,-4.2295,-3.0059,-5.6326,-2.2334,1.6017,68,48
1775584035,30.9636,-4.3772,-2.926,-5.1652,-2.5735,0.8632,68,48
1775584035,31.0709,-4.5361,-2.849,-5.3328,-2.5007,0.8695,68,45
1775584035,31.1757,-4.7049,-2.7726,-5.4934,-2.4318,0.859,68,45
1775584035,31.2788,-4.7189,-2.7664,-5.5223,-2.4198,0.875,68,45
1775584035,31.3847,-4.7189,-2.7664,-5.5223,-2.4198,0.875,66,45
1775584035,31.488,-4.7189,-2.7664,-5.5223,-2.4198,0.875,66,45
1775584035,31.5928,-4.7189,-2.7664,-5.5223,-2.4199,0.875,66,45
1775584035,31.6936,-4.7319,-2.7971,-5.5217,-2.4201,0.8751,66,45
1775584035,31.7949,-4.5537,-2.9902,-5.3991,-2.494,0.9803,66,45
1775584035,31.8961,-4.027,-3.2458,-5.0552,-2.7032,1.1626,66,45
1775584035,32.002,-3.461,-3.5266,-4.6557,-2.9474,1.3277,66,45
1775584035,32.1057,-2.9226,-3.7924,-4.3141,-3.1566,1.5299,66,45
1775584035,32.2125,-2.3711,-4.0589,-3.9727,-3.3658,1.7452,66,45
1775584035,32.3166,-1.8159,-4.3191,-3.6313,-3.5746,1.9622,66,45
1775584035,32.4198,-1.2762,-4.5627,-3.232,-3.8163,2.0933,66,45
1775584035,32.5233,-1.06,-4.6306,-2.8869,-4.0186,1.9266,66,45
1775584035,32.6301,-1.2468,-4.5591,-2.5369,-4.2123,1.3359,66,45
1775584035,32.7313,-1.3786,-4.4077,-2.2516,-4.3692,0.8738,66,45
1775584035,32.8344,-1.4536,-4.2072,-2.2623,-4.5006,0.8602,66,45
1775584035,32.9368,-1.8518,-4.2345,-2.5242,-4.7832,0.8679,66,45
1775584035,33.0398,-1.9828,-4.3681,-2.4447,-5.1031,0.8681,66,45
1775584035,33.1437,-1.9977,-4.4399,-2.1515,-5.3139,0.8875,66,45
1775584035,33.2439,-1.984,-4.6214,-1.7852,-5.4694,0.871,66,45
1775584035,33.3474,-1.9728,-4.6563,-1.8755,-5.6264,0.9749,66,45
1775584035,33.4504,-1.8522,-4.8821,-1.804,-5.7497,0.8689,66,45
1775584035,33.5543,-1.8091,-4.9414,-1.7942,-5.8122,0.8709,66,45
1775584035,33.6619,-1.975,-4.9256,-1.8489,-5.7903,0.8739,62,45
1775584035,33.765,-2.009,-5.0935,-1.8417,-5.9521,0.8748,62,45
1775584035,33.866,-2.1323,-5.1705,-1.8293,-6.0257,0.9073,62,45
1775584035,33.9673,-2.082,-5.3983,-1.7802,-6.216,0.8716,62,45
1775584035,34.0728,-2.2324,-5.4799,-1.7495,-6.3197,0.9688,62,45
1775584035,34.1785,-2.3318,-5.6644,-1.7293,-6.2945,0.8719,62,45
1775584035,34.2785,-2.4119,-5.7568,-1.704,-6.2407,0.8575,62,45
1775584035,34.3819,-2.2625,-5.8589,-1.5667,-6.3344,0.8427,62,45
1775584035,34.4868,-2.115,-5.9596,-1.3967,-6.4462,0.8677,62,41
1775584035,34.5934,-1.971,-6.0572,-1.2472,-6.5332,0.8663,62,41
1775584035,34.6988,-1.8192,-6.157,-1.0901,-6.6011,0.8537,62,41
1775584035,34.8026,-1.6662,-6.2512,-0.8956,-6.652,0.8686,62,41
1775584035,34.9133,-1.5079,-6.3389,-0.7486,-6.7193,0.8493,62,41
1775584035,35.0162,-1.5079,-6.3389,-0.7256,-6.7308,0.875,62,41
1775584035,35.122,-1.5079,-6.3389,-0.7256,-6.7308,0.875,62,41
1775584035,35.2269,-1.5079,-6.3389,-0.7256,-6.7309,0.875,60,41
1775584035,35.3308,-1.5079,-6.3389,-0.7257,-6.7311,0.875,60,41
1775584035,35.4337,-1.5079,-6.3389,-0.7259,-6.7314,0.875,60,41
1775584035,35.5367,-1.5377,-6.3986,-0.7279,-6.731,0.8754,60,41
1775584035,35.6424,-1.5666,-6.4586,-0.7344,-6.7287,0.875,58,41
